json_file_path,top_entities
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V012\072.json,"Mobile phone, Human hand, Person, Tablet computer, Poster, Human arm, Laptop, Man, Human foot, Book, Billboard, Clothing, Human leg, Television, Computer monitor, Picture frame, Woman, Office supplies, Window, Scoreboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V020\072.json,"Person, Clothing, Woman, Plant, Toy, Flower, Human face, Girl, Houseplant, Human head, Human hair, Man, Human hand, Tree, Human arm, Mammal, Poster, Computer monitor, Human body, Dress"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V025\038.json,"Poster, Mobile phone, Billboard, Scoreboard, Building, Traffic sign, Television, Window, Computer monitor, Flag, Vehicle, Land vehicle, Tablet computer, Skyscraper, Person, Tree, Man, Plant, Laptop, Ipod"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V026\101.json,"Building, Poster, Window, Television, Vehicle, Scoreboard, Land vehicle, Auto part, Cosmetics, Person, Street light, Bowling equipment, Wheel, Tableware, Computer monitor, Billboard, Skyscraper, Traffic light, Furniture, Lamp"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\107.json,"Laptop, Mobile phone, Tablet computer, Computer monitor, Poster, Computer keyboard, Ball, Office supplies, Bowling equipment, Whiteboard, Digital clock, Envelope, Flag, Vehicle, Scale, Fashion accessory, Television, Candy, Balloon, Ruler"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V026\030.json,"Building, Vehicle, Vehicle registration plate, Traffic sign, Billboard, Land vehicle, Shelf, House, Poster, Window, Furniture, Car, Book, Porch, Office supplies, Door, Box, Watercraft, Picture frame, Stop sign"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V009\028.json,"Man, Clothing, Human face, Person, Boy, Woman, Human hair, Human head"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V001\111.json,"Laptop, Window, Vehicle, House, Whiteboard, Computer monitor, Office supplies, Television, Mobile phone, Desk, Land vehicle, Office building, Picture frame, Building, Furniture, Mirror, Car, Poster, Computer keyboard, Table"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V024\026.json,"Chair, Person, Clothing, Woman, Human face, Desk, Table, Girl, Furniture, Human hair, Office building, Man, Footwear, Human head, Building, Television, Human arm, Cabinetry, Human body, House"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V020\168.json,"Poster, Mobile phone, Land vehicle, Vehicle, Auto part, Book, Tablet computer, Window, Traffic light, Camera, Furniture, Skyscraper, Clothing, Guitar, Television, Person, Building, Car, Bowling equipment, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V020\032.json,"Person, Poster, Building, Billboard, Chair, Toy, Clothing, Table, Plant, Furniture, Window, Land vehicle, Mammal, Human head, Vehicle, Book, Human arm, Human body, Convenience store, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V018\090.json,"Book, Flag, Table, Office supplies, Poster, Shelf, Picture frame, Box, Envelope, Furniture, Cutting board, Knife, Kitchen knife, Clothing, Skateboard, Ring binder, Building, Drink, Weapon, Bottle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V022\210.json,"Butterfly, Moths and butterflies, Insect, Flower, Footwear, Animal, Plant, Invertebrate, Beetle, Fish, Dragonfly, Person, Fashion accessory, Mammal, Bat, Bee, Poster, Fruit, Bird, Tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\161.json,"Computer keyboard, Laptop, Human hand, Person, Human arm, Office supplies, Book, Poster, Television, Clothing, Desk, Human face, Food, Fish, Man, Table, Land vehicle, Vehicle, Furniture, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V013\234.json,"Computer monitor, Person, Clothing, Human face, Man, Table, Office building, Human hair, Human hand, Furniture, Chair, Human arm, Fashion accessory, Human head, Human body, Home appliance, Human ear, Laptop, Desk, Door"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V013\044.json,"Clothing, Building, Person, Man, Window, Woman, Human face, Furniture, Table, Girl, Television, Vehicle, Computer monitor, Land vehicle, Flower, Door, Human hair, Toy, Human head, Human arm"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V018\123.json,"Mobile phone, Poster, Vehicle, Television, Computer monitor, Window, Billboard, Tablet computer, Laptop, Flag, Car, Land vehicle, Furniture, Tree, House, Plant, Picture frame, Auto part, Home appliance, Watercraft"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V019\035.json,"Laptop, Computer monitor, Person, Tablet computer, Clothing, Computer keyboard, Television, Man, Mobile phone, Office supplies, Human hand, Human face, Mammal, Window, Human head, Human hair, Human arm, Home appliance, Camera, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V024\021.json,"Clothing, Houseplant, Human face, Person, Flowerpot, Poster, Woman, Plant, Flower, Human hair, Billboard, Human head, Girl, Tree, Flag, Window, Man, Footwear, Dress, Human mouth"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V001\181.json,"Whiteboard, Poster, Door, Billboard, Computer monitor, Window, Vehicle, Mobile phone, Building, Television, Laptop, Mirror, Office supplies, Home appliance, House, Envelope, Refrigerator, Land vehicle, Filing cabinet, Medical equipment"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V017\139.json,"Person, Clothing, Human face, Woman, Man, Laptop, Human hand, Human hair, Office building, Desk, Office supplies, Christmas tree, Flower, Girl, Human head, Human arm, Tree, Table, Printer, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V011\228.json,"Watch, Human hand, Digital clock, Person, Alarm clock, Scale, Human arm, Clothing, Sculpture, Tool, Auto part, Poster, Plant, Clock, Human leg, Vegetable, Tableware, Mammal, Food, Human foot"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V026\007.json,"Television, Computer monitor, Land vehicle, Vehicle, Mobile phone, Poster, Billboard, Scoreboard, Tablet computer, Car, Vehicle registration plate, Person, Laptop, Home appliance, Auto part, Camera, Flag, Bowling equipment, Bus, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\213.json,"Poster, Plant, Flower, Tree, Palm tree, Christmas tree, Marine invertebrates, Street light, Person, Tower, Skyscraper, Mammal, Picture frame, Car, Building, Houseplant, Land vehicle, Human head, Fashion accessory, Vehicle registration plate"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V030\150.json,"Poster, Flag, Clothing, Sports uniform, Airplane, Vehicle, Skateboard, Box, Snack, Flower, Furniture, Plant, Land vehicle, Candy, Weapon, Office supplies, Ski, Rocket, Aircraft, Table"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V006\176.json,"Poster, Flag, Land vehicle, Flower, Vehicle, Clothing, Table, Box, House, Car, Billboard, Book, Lamp, Building, Computer keyboard, Person, Human face, Office supplies, Airplane, Laptop"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V009\027.json,"Building, Tree, Billboard, Plant, Land vehicle, House, Food, Clothing, Poster, Scoreboard, Vehicle, Furniture, Tableware, Chair, Television, Vehicle registration plate, Houseplant, Auto part, Wheel, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\030.json,"Computer monitor, Whiteboard, Laptop, Poster, Flag, Office supplies, Toy, Tablet computer, Television, Mobile phone, Billboard, Picture frame, Envelope, Book, Computer keyboard, Vehicle, Umbrella, Person, Home appliance, Tent"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\043.json,"Scoreboard, Building, Poster, Computer monitor, Television, Skyscraper, Billboard, Mobile phone, Land vehicle, Window, Tablet computer, Vehicle, Tower, Tree, Laptop, Auto part, Book, Plant, Whiteboard, House"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V010\173.json,"Person, Clothing, Television, Computer monitor, Man, Footwear, Poster, Human body, Billboard, Mammal, Human leg, Woman, Window, Flag, Tree, Laptop, Furniture, Land vehicle, Girl, Whiteboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V025\270.json,"Poster, Footwear, Vehicle, Land vehicle, Car, Airplane, Building, Furniture, Person, Toy, Chair, Boat, Swimming pool, Watercraft, House, Billboard, Mammal, Wheel, Clothing, Stairs"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L24_V014\157.json,"Honeycomb, Beehive, Vehicle, Mobile phone, Tower, Computer mouse, Computer keyboard, Laptop, Auto part, Office supplies, Light bulb, Toy, Home appliance, Swimming pool, Traffic light, Car, Scoreboard, Sports equipment, Bowling equipment, Rocket"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V023\299.json,"Person, Clothing, Man, Flag, Human face, Vehicle, Human head, Billboard, Car, Human body, Land vehicle, Footwear, Sports uniform, Poster, Building, Toy, Human leg, Woman, Scoreboard, Human arm"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V007\322.json,"Football, Poster, Candy, Drink, Food, Sports equipment, Ball, Tableware, Plate, Cream, Plant, Cosmetics, Bottle, Toothbrush, Flying disc, Juice, Toy, Fruit, Coffee cup, Human eye"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V017\019.json,"Whiteboard, Poster, Billboard, Laptop, Computer monitor, Office supplies, Mobile phone, Car, Vehicle, Book, Tablet computer, Clothing, Traffic sign, Land vehicle, Person, Television, Table, Airplane, Flag, Boat"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V028\018.json,"Poster, Computer monitor, Television, Billboard, Laptop, Tablet computer, Vehicle registration plate, Whiteboard, Mobile phone, Picture frame, Office supplies, Window, Home appliance, Door, Person, Vehicle, Man, Medical equipment, Scoreboard, Flower"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V031\042.json,"Poster, Flag, Human face, Box, Vehicle, House, Clothing, Land vehicle, Building, Book, Table, Billboard, Laptop, Flower, Office supplies, Car, Auto part, Computer keyboard, Computer monitor, Lamp"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V025\221.json,"Human face, Clothing, Man, Poster, Shirt, Person, Skyscraper, Tower, Drink, Human hair, Human arm, Window, Human head, Building, Human eye, Boy, Human hand, Billboard, Human body, Suit"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\246.json,"Television, Vehicle, Land vehicle, Computer monitor, Poster, Billboard, Scoreboard, Mobile phone, Train, Person, Flag, Laptop, Tablet computer, Computer keyboard, Auto part, Car, Man, Home appliance, Bus, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V019\035.json,"Person, Human hand, Car, Medical equipment, Vehicle, Table, Boy, Land vehicle, Box, Furniture, Human arm, Man, Human face, Human nose, Toy, Auto part, Desk, Clothing, Human body, Book"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\162.json,"Building, Poster, Microphone, Door, Vehicle, Land vehicle, Billboard, Window, Mobile phone, Television, Mirror, Train, Furniture, Person, Door handle, Clothing, Flag, Curtain, Office supplies, Home appliance"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V016\060.json,"Tree, Billboard, Building, Person, Land vehicle, Vehicle, Poster, Car, Window, Man, Clothing, House, Bus, Boat, Woman, Mammal"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V030\172.json,"Plant, Wheel, Person, Building, Car, Tire, Poster, Clothing, Land vehicle, Billboard, Tree, House, Traffic sign, Window, Footwear, Motorcycle, Woman, Vehicle, Man, Truck"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V024\043.json,"Swimming pool, Television, Computer monitor, Vehicle, Poster, Land vehicle, Window, Laptop, Billboard, Watercraft, Whiteboard, Person, Furniture, Picture frame, Clothing, Scoreboard, Desk, Mirror, Aircraft, Medical equipment"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V026\096.json,"Building, Person, Billboard, Lantern, Ladder, Clothing, Window, Poster, Man, Land vehicle, Human face, Bowling equipment, Door, Human head, Tree, Vehicle, Sports equipment, House, Furniture, Human hair"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V012\245.json,"Skyscraper, Tower, Poster, Vehicle, Boat, Building, Land vehicle, Tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V031\176.json,"Clothing, Guitar, Musical instrument, Person, Cello, Balloon, Violin, Plant, Human hand, Poster, Human hair, Lantern, Wheel, Human head, Human arm, Toy, Drink, Flower, Sports equipment, Surfboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V011\234.json,"Poster, Billboard, Coin, Airplane, Ball, Vehicle, Window, Auto part, Food, Toy, Fruit, Building, Candy, Land vehicle, Fashion accessory, Aircraft, Person, Car, Sports equipment, Balloon"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V021\128.json,"Television, Plant, Computer monitor, Poster, Tree, Person, Fountain, Christmas tree, Billboard, Land vehicle, Scoreboard, Flower, Houseplant, Street light, Flag, Laptop, Door, Swimming pool, Palm tree, Car"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\023.json,"Whiteboard, Laptop, Poster, Office supplies, Mobile phone, Computer monitor, Tablet computer, Envelope, Book, Flag, Ring binder, Television, Human hand, Billboard, Tree, Man, Picture frame, Computer keyboard, Medical equipment, Human face"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V020\262.json,"Human face, Woman, Clothing, Building, Poster, Girl, Jacket, Skyscraper, Human hair, Human head, Human arm, Billboard, Person, Dress, Human nose, Human eye, Fashion accessory, Human hand, Shirt, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V026\125.json,"Poster, Flag, Traffic sign, Billboard, Window, Mobile phone, Clothing, Toy, Tree, Computer monitor, Food, Scoreboard, Person, Book, Television, Bowling equipment, Tablet computer, Vehicle, Plant, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L24_V003\215.json,"Clothing, Human face, Boy, Person, Bowling equipment, Man, Snack, Plant, Woman, Human head, Human hair, Food, Tree, Flower, Girl, Human arm, Toy, Book, Table, Swimming pool"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V026\266.json,"Computer monitor, Television, Human face, Car, Land vehicle, Window, Person, Man, Human head, Tablet computer, Vehicle, Door, House, Clothing, Woman, Building, Mammal, Laptop, Toy, Office building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\186.json,"Mobile phone, Computer monitor, Television, Tablet computer, Poster, Billboard, Laptop, Furniture, Scoreboard, Building, Ipod, Land vehicle, Home appliance, Shelf, Picture frame, Person, Flag, Vehicle, Man, Window"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V028\222.json,"Building, Window, Poster, Door, House, Skyscraper, Curtain, Land vehicle, Vehicle, Billboard, Tree, Book, Nail, Window blind, Office building, Mirror, Picture frame, Wheel, Porch, Shelf"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V028\178.json,"Clothing, Woman, Human face, Dress, Person, Computer monitor, Girl, Television, Human head, Man, Suit, Human hair, Human arm, Boy, Human body, Laptop, Poster, Billboard, Mammal, Tablet computer"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V009\050.json,"Woman, Clothing, Human face, Billboard, Poster, Window, Human hair, Person, Dress, Girl, Television, Human head, Building, Picture frame, Human body, Footwear, Toy, Human arm, Office supplies, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V030\074.json,"Human hand, Computer monitor, Person, Poster, Laptop, Clothing, Whiteboard, Human arm, Television, Human foot, Office supplies, Man, Mobile phone, Tablet computer, Mammal, Food, Human leg, Billboard, Sculpture, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\250.json,"Person, Office building, Clothing, Computer monitor, Man, Table, Desk, Computer keyboard, Human face, Woman, Furniture, Poster, Human hair, Chair, Human head, Suit, Tableware, Human arm, Human body, Laptop"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V003\088.json,"Scoreboard, Mobile phone, Poster, Tablet computer, Billboard, Building, Computer monitor, Television, Laptop, Land vehicle, Window, Skyscraper, Vehicle, Calculator, Office supplies, House, Traffic sign, Home appliance, Camera, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\113.json,"Rose, Flower, Candy, Food, Toy, Plant, Fashion accessory, Poster, Human hand, Dairy, Book, Baked goods, Cake, Vegetable, Clothing, Dessert, Lily, Person, Animal, Snack"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V011\298.json,"Poster, Flag, Land vehicle, Vehicle, Building, House, Car, Table, Box, Clothing, Flower, Book, Billboard, Lamp, Office supplies, Laptop, Human face, Furniture, Computer keyboard, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\187.json,"Mobile phone, Computer monitor, Tablet computer, Poster, Television, Billboard, Laptop, Furniture, Building, Scoreboard, Shelf, Land vehicle, Vehicle, Ipod, Person, Picture frame, Flag, Man, Home appliance, Window"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V025\046.json,"Poster, Tree, Plant, Traffic sign, Billboard, Flag, Vehicle, Clothing, Sheep, Land vehicle"
